group	distance_to_centroid.PCoA1	distance_to_centroid.PCoA2	distance_to_centroid.PCoA3	distance_to_centroid.PCoA4	distance_to_centroid.PCoA5	distance_to_centroid.PCoA6	distance_to_centroid.PCoA7	distance_to_centroid.PCoA8	distance_to_centroid.PCoA9	distance_to_centroid.PCoA10	distance_to_centroid.PCoA11	distance_to_centroid.PCoA12	distance_to_centroid.PCoA13	distance_to_centroid.PCoA14	distance_to_centroid.PCoA15	distance_to_centroid.PCoA16	distance_to_centroid.PCoA17	distance_to_centroid.PCoA18	distance_to_centroid.PCoA19	distance_to_centroid.PCoA20	distance_to_centroid.PCoA21	distance_to_centroid.PCoA22	distance_to_centroid.PCoA23	distance_to_centroid.PCoA24	distance_to_centroid.PCoA25	distance_to_centroid.PCoA26	distance_to_centroid.PCoA27	DNA_isolation_method.x	host	platform	Vregion	workflow	method	db	DNA_isolation_method.y	sample_nr	sample_name	bamfile	project	mapq.filt	library
Toti_Illumina_V1_V2_minitax_BestAln_all_NCBI_genomes_MN_1	-0.0623262445947171	-0.364773097340252	0.0585785315891497	-0.176904789646171	0.0385166269099657	-0.0031217606892239	0.0469697212622892	0.0147934282757914	0.0687475420571078	0.0217170031632566	-0.0139626903480228	-0.00673646985896235	-0.0120917441208045	0.00995618010389443	-0.00478572619683935	-0.00280580507918572	-0.00107515532040032	-0.00249050908654347	0.00349519460507033	0.0109515555073266	0.0287743783467829	0.0162609857491762	-0.00257918845414248					MN	Toti	Illumina	V1_V2	minitax	BestAln	all_NCBI_genomes	MN	1	MN1				V1_V2_Illumina
Toti_Illumina_V1_V2_minitax_BestAln_all_NCBI_genomes_MN_2	-0.0612082772106643	-0.369058902543651	0.0423165598066977	-0.223103569402275	-0.0335332614402339	-0.0373087427900698	-0.0329480300362644	-0.0222110841959265	-0.0481206295404899	-0.00665784072004205	0.0264526152603757	0.0303150740239976	-0.0152782861370435	0.0106371583173511	0.0147947612963117	-0.00397421588632169	0.000516511520808848	0.00635128950939163	-0.000358131775671989	0.0126747852548768	-0.00627505370029272	-0.0126967011343145	0.003590583615235					MN	Toti	Illumina	V1_V2	minitax	BestAln	all_NCBI_genomes	MN	2	MN2				V1_V2_Illumina
Toti_Illumina_V1_V2_minitax_BestAln_all_NCBI_genomes_MN_3	-0.0686689249131322	-0.36923618194278	0.0466116686178226	-0.203482990633674	-0.0053735134126779	-0.0232362897892119	-0.00492361227987781	0.000693948492523407	-0.0205991421509341	0.0536620162347881	0.00146180280065744	-0.0272756979150834	0.0159373431627769	-0.0161113180635467	-0.00906200039563862	0.000738859860358435	-0.000432267099525474	0.00553270583167323	-0.00129988488597079	-0.00991810427624296	-0.0183532608852714	-0.00444865451600916	0.00468208579422606					MN	Toti	Illumina	V1_V2	minitax	BestAln	all_NCBI_genomes	MN	3	MN3				V1_V2_Illumina
Toti_Illumina_V1_V2_minitax_BestAln_all_NCBI_genomes_MN_4	-0.045582444008289	-0.374542678600818	0.0613457897658158	-0.187128018738412	-0.0105873239910034	-0.0150072160443528	0.0326633119805129	-0.0120492386382834	0.0114649888171495	-0.0664767201979931	-0.0134247351743796	0.00579452529153661	0.0118024312096578	-0.00399406295811287	-0.00270990449248651	0.00625386265997452	0.00110170611631232	-0.00878674537152056	-0.00127126607726333	-0.0147556162147245	-0.00408632369218404	0.00121119578994944	-0.00564720770915692					MN	Toti	Illumina	V1_V2	minitax	BestAln	all_NCBI_genomes	MN	4	MN4				V1_V2_Illumina
Toti_Illumina_V1_V2_minitax_BestAln_all_NCBI_genomes_Z_1	0.165664576474507	0.046515465997913	0.252757917887196	-0.156708830741564	0.000699134146412961	0.0345052550458313	0.028437290161047	-0.0332249405180089	0.0214585782909758	0.0827906396896718	-0.0745138971524514	0.00309203570197906	0.0228929495808027	-0.0242023957102303	0.011870766280039	-0.00351761739448008	0.00363529952625542	-0.00169880666458686	-0.0212646293257554	0.00614608091572314	0.0320518595212188	0.0190301878677364	0.00135862838324335	-0.00930794536942925	0.0291350192025601			Z	Toti	Illumina	V1_V2	minitax	BestAln	all_NCBI_genomes	Z	1	Z1				V1_V2_Illumina
Toti_Illumina_V1_V2_minitax_BestAln_all_NCBI_genomes_Z_2	0.125126438251133	0.12087752706237	0.261046295538596	-0.0956047907015981	-0.0322902624566612	0.0525268101458867	-0.0246224153178849	-0.0592559476907855	-0.0333761872233111	0.00724767661995843	0.00618837481627843	-0.0481776248036962	-0.0191486921146284	0.0626198782119856	-0.0148211736223686	-0.0028032298625858	-0.000212516523047063	0.00832225837991755	0.00473214177112234	0.0019292021173242	-0.00769496265817854	0.0397783595245795	-0.00815709954436354	-0.0024637389856472	-0.0082740036272756			Z	Toti	Illumina	V1_V2	minitax	BestAln	all_NCBI_genomes	Z	2	Z2				V1_V2_Illumina
Toti_Illumina_V1_V2_minitax_BestAln_all_NCBI_genomes_Z_3	0.146288452721334	0.078465957635067	0.262330801149947	-0.148164699864476	-0.00252898624231525	0.0841808108527018	0.0520141814293078	-0.0560768867603027	-0.0224689732141789	0.00375747368659156	0.0442913429116726	0.0327703346612704	-0.0239568774352645	-0.0331864336623594	-0.00475067700951317	0.000399120256924437	-0.00037910103435956	-0.00314121710521169	0.0122905477058511	-0.00222285713503583	-0.0498908568583714	-0.0161100934418046	-0.00489945597936159	-0.0151500050619029	0.0495303865619774			Z	Toti	Illumina	V1_V2	minitax	BestAln	all_NCBI_genomes	Z	3	Z3				V1_V2_Illumina
Toti_Illumina_V1_V2_minitax_BestAln_all_NCBI_genomes_Z_4	0.125973650367231	0.127424956481627	0.270425613352907	-0.091645657611239	-0.0793086893120319	0.0342877399831503	-0.0696250642140647	-0.0694738495484097	0.0798730454334305	-0.0504802905023589	0.000842137346610327	-0.00373840056486385	0.0221074778745086	0.00161601320471853	0.00960333183793962	0.00797654639431306	-0.00252536420369344	-0.00405374209922674	0.00706546541956546	-0.00646025035843681	0.0168534953272221	-0.0411495300043769	0.0143346625776117	0.0178842534019805	-0.0683818085180714			Z	Toti	Illumina	V1_V2	minitax	BestAln	all_NCBI_genomes	Z	4	Z4				V1_V2_Illumina
Toti_Illumina_V1_V3_minitax_BestAln_all_NCBI_genomes_I_1	0.18613151274665	-0.306205968295331	0.0475917059402461	0.192720306104029	-0.0323544612219661	-0.197982384669528	0.0127412596985838	-0.0142628856619826	0.0246452270304191	-0.014411425146889	-0.0159057703853306	0.0304283930707089	0.00810235341705815	0.0110874109843898	-7.72484480245899e-05	0.00166698059715866	0.00772706682314983	-0.00329458868547195	-0.00086571594039392	-0.00124709360329571	0.000381656368485955	-0.00159086285923304	0.000995897400770887	-0.00185102109651527	-0.00493868904190989	-0.00245942270470855	-0.04183543643761	I	Toti	Illumina	V1_V3	minitax	BestAln	all_NCBI_genomes	I	1	I1				V1_V3_Illumina
Toti_Illumina_V1_V3_minitax_BestAln_all_NCBI_genomes_I_2	0.218299440563102	-0.288590642581742	0.0424328279540223	0.221359417306421	-0.122765047920998	-0.131485552755664	0.0473559374815422	-0.0232591521810352	-0.0339431513431746	0.014052618691483	0.0189856016077791	-0.0327575745859618	-0.00181290594863605	-0.00955865665729067	-0.00156456571528469	-0.00227647219411523	-0.00734039811928935	0.00363200741189272	0.00106479668123649	0.000890968742566775	-0.000273599749639532	0.00211997543875017	-0.00200464794834959	0.00276666046584113	0.00527292864165934	0.000984929834468478	0.0438171743227314	I	Toti	Illumina	V1_V3	minitax	BestAln	all_NCBI_genomes	I	2	I2				V1_V3_Illumina
Toti_Illumina_V1_V3_minitax_BestAln_all_NCBI_genomes_I_3	0.0786769981294643	-0.312117629120916	0.0778845754906397	0.27835326445475	0.109675889888268	0.0586625288732502	-0.103755146869072	0.120431167097533	0.0372564691735008	0.00758612098824706	0.0100961826380828	-0.00270935142444239	-0.000343214513423858	-0.00275608608825983	-0.000824774448149549	0.000232412355334052	0.00294762912926598	0.00105979485490761	-0.000146522190536228	0.000136602335773492	0.000460406342050127	0.000308735602203283	0.00328000342434738	-0.00435709719979764	0.000701223295766535	0.0021607884687074	0.0125115409037184	I	Toti	Illumina	V1_V3	minitax	BestAln	all_NCBI_genomes	I	3	I3				V1_V3_Illumina
Toti_Illumina_V1_V3_minitax_BestAln_all_NCBI_genomes_I_4	0.128722215948028	-0.297522691649278	0.0432097415592688	0.315566917712183	0.023559319670735	0.2102106526888	0.0918177533942665	-0.0692457705990547	-0.0209375550545055	-0.00448992611706374	-0.011339019528285	0.00858791536442484	-0.00299547206598087	-0.000149914694933278	0.000733204610188519	-0.00102390985803062	-0.00174846152586721	-0.00261077330688566	-0.000685872377940824	-3.80487608029542e-05	-0.000309257230780968	-8.59650974457216e-05	-0.000895727987118298	0.00354947615546515	-0.00025940184691873	-0.00136931689588843	-0.0141246576386326	I	Toti	Illumina	V1_V3	minitax	BestAln	all_NCBI_genomes	I	4	I4				V1_V3_Illumina
Toti_Illumina_V1_V3_minitax_BestAln_all_NCBI_genomes_MN_1	-0.0723124318614149	-0.291454732887212	-0.00759876249672903	0.282106207653098	0.0402765959221556	0.0289845849007491	0.097887046802226	0.0788677743629636	0.0236059019153631	0.015764274598293	0.00175446431621424	0.0236978203274513	-0.0128621395309222	0.00092319589613223	0.00298691514136553	0.00210584416611629	0.00142160644443237	-0.00145170001318619	-0.0017555449517885	-0.00661004061461034	-0.0236639722160941	-0.0167578933429518	0.00605505138841147					MN	Toti	Illumina	V1_V3	minitax	BestAln	all_NCBI_genomes	MN	1	MN1				V1_V3_Illumina
Toti_Illumina_V1_V3_minitax_BestAln_all_NCBI_genomes_MN_2	-0.0312807444795617	-0.314408293647614	-0.0330195135760787	0.198936601663256	-0.108830407081608	0.0832247204236539	-0.0291114319620167	0.0897212635195441	-0.0531595993455492	-0.0152979211658822	0.00916320002739063	-0.0178081334811787	0.0103018787204305	-0.00454824638782815	0.00091619042747149	-0.00209587403734032	-0.00103864717622841	-0.00268213394937979	0.00323967148782792	0.00648426494589426	0.0235778565883596	0.0131510852176088	-0.0036644846925595					MN	Toti	Illumina	V1_V3	minitax	BestAln	all_NCBI_genomes	MN	2	MN2				V1_V3_Illumina
Toti_Illumina_V1_V3_minitax_BestAln_all_NCBI_genomes_MN_3	0.0490480146481142	-0.277519775407447	-0.0586271775467368	0.26369636999534	-0.232762727173755	0.0585620042615053	-0.0295174568651986	-0.122333836158533	0.0237580708711148	0.00545352688536364	-0.00863858183656358	-0.00199282670205609	-0.000558428015082277	0.00332972129413029	-0.00154840074245447	0.000260487542898557	-0.000247903188426501	0.00293980650120252	-0.00126423607319143	1.44606715317745e-05	-0.00279427438165234	0.000538054287319738	-0.000987853928855754					MN	Toti	Illumina	V1_V3	minitax	BestAln	all_NCBI_genomes	MN	3	MN3				V1_V3_Illumina
Toti_Illumina_V1_V3_minitax_BestAln_all_NCBI_genomes_MN_4	-0.12524204220133	-0.211235277779853	0.0639147980772259	0.252888115570524	0.309071593786987	-0.151996177739801	-0.0816341619925422	-0.0416134554006476	-0.00905664850917448	-0.00697194672817991	-0.00419777170949213	-0.00821294747318458	0.00284125857987403	0.00126746398827094	-0.000483523417176717	-0.000283308334368533	-0.000212896039454137	0.000560522241460862	-5.39147521167714e-05	0.00223857952027721	0.00340971269642469	0.00431986463156687	0.000848039331567875					MN	Toti	Illumina	V1_V3	minitax	BestAln	all_NCBI_genomes	MN	4	MN4				V1_V3_Illumina
Toti_Illumina_V1_V3_minitax_BestAln_all_NCBI_genomes_Q_1	-0.41870736570601	0.161736686732256	0.0689653695067349	-7.81973427060394e-05	1.5755719802502e-05	-0.000457377084435965																						Q	Toti	Illumina	V1_V3	minitax	BestAln	all_NCBI_genomes	Q	1	Q1				V1_V3_Illumina
Toti_Illumina_V1_V3_minitax_BestAln_all_NCBI_genomes_Q_2	-0.395811371819657	-0.00288449157551212	-0.100985624196036	-0.00802056431757379	0.000406969956575424	0.000926739320029553																						Q	Toti	Illumina	V1_V3	minitax	BestAln	all_NCBI_genomes	Q	2	Q2				V1_V3_Illumina
Toti_Illumina_V1_V3_minitax_BestAln_all_NCBI_genomes_Q_3	-0.188477065947999	-0.243538054948325	0.044423988680299	0.00665592422399741	0.00028862156666741	-0.000932587431221925																						Q	Toti	Illumina	V1_V3	minitax	BestAln	all_NCBI_genomes	Q	3	Q3				V1_V3_Illumina
Toti_Illumina_V1_V3_minitax_BestAln_all_NCBI_genomes_Z_1	0.110291422148484	0.0216227420777769	0.216109969759922	-0.0814455741092108	0.0275009971193992	-0.109890218462623	-0.00173861195243723	0.177558098633903	0.0123270943761485	0.0303135305439372	0.0292707960557753	0.0157694144339283	0.00720132492878378	-0.00194445484048057	-0.0219048871729716	-0.00518763634285731	-0.000655569071775314	0.00277377859518956	0.0181622515516167	0.000542045416916207	0.0122178771352168	0.00260335955954828	0.060495558721959	-0.00765838529953815	-0.0024435981973248			Z	Toti	Illumina	V1_V3	minitax	BestAln	all_NCBI_genomes	Z	1	Z1				V1_V3_Illumina
Toti_Illumina_V1_V3_minitax_BestAln_all_NCBI_genomes_Z_2	0.0393724753384912	0.171292151176477	0.242928751433932	0.0807436882040278	-0.0321997233966162	0.00610429303370248	-0.0740252464500745	0.155412760026345	-0.0576322000536711	-0.025702040131116	0.00754411635634694	-0.00145649732567745	-0.0122656739565464	-0.00390853499765093	0.0202984440358444	0.00403233656211143	6.85299682801681e-05	-0.00115747610318995	-0.0179925688187956	-0.0016014821036708	-0.00226388470398979	-0.00727405211471174	-0.0728332319701456	-0.00261143105655323	-0.011384933470674			Z	Toti	Illumina	V1_V3	minitax	BestAln	all_NCBI_genomes	Z	2	Z2				V1_V3_Illumina
Toti_Illumina_V1_V3_minitax_BestAln_all_NCBI_genomes_Z_3	-0.0189810814285254	-0.0705790308713884	0.224313330672169	0.105102399680593	0.131510765883203	-0.18784605232545	0.127185778632244	-0.0447611437073037	-0.024343004712102	-0.112753864417925	-0.0567537172393173	-0.00484463664916871	-0.00401808409156037	0.00138092526190858	-0.00216818490432552	-0.00288314342026522	-0.00234736902419056	-0.00090247083616675	-0.00865376708704571	-0.00382656445726884	-0.00220151360862993	-0.00041967140369629	0.00584080105538884	-0.00288572700805394	0.0148946406395457			Z	Toti	Illumina	V1_V3	minitax	BestAln	all_NCBI_genomes	Z	3	Z3				V1_V3_Illumina
Toti_Illumina_V1_V3_minitax_BestAln_all_NCBI_genomes_Z_4	-0.0806616378052596	0.0916530257126288	0.176100828894246	0.379279714495808	0.209408870964664	-0.0242837912973743	-0.0154909278784848	-0.0602321930901578	0.0398061997948211	0.0877525642956742	0.0407180841197145	0.00542054727638386	0.00153706418435258	-0.00200812738337288	0.00392980137860481	0.00154643910683083	0.00232727123166087	0.000781941092246619	0.00902255043896122	0.00603368890011543	-0.00153944431597174	-6.80950791702154e-05	-0.00823336706679293	0.00973577909127624	-0.0183600987082786			Z	Toti	Illumina	V1_V3	minitax	BestAln	all_NCBI_genomes	Z	4	Z4				V1_V3_Illumina
Toti_Illumina_V3_V4_minitax_BestAln_all_NCBI_genomes_I_1	-0.282765338442159	-0.0268976091282253	0.319106737730149	-0.0849383459739966	0.0254057061728616	-0.00704889695560392	-0.000621825105531437	-0.0340459860403459	0.0514383437556229	0.000237622041788204	0.00825919605880967	-0.00256035483390957	-0.0202175519804502	0.00799351302834952	-0.00562029171286325	0.00859390419577943	-0.00513349045268154	0.0102712449102995	-0.013638975167863	-0.00140620720342617	-0.00201456436426606	-0.00283476325351043	-0.00347878691682528	0.0109713182444956	0.00416705875542903	0.0262869166011944	0.00565766015694104	I	Toti	Illumina	V3_V4	minitax	BestAln	all_NCBI_genomes	I	1	I1				V3_V4_Illumina
Toti_Illumina_V3_V4_minitax_BestAln_all_NCBI_genomes_I_2	-0.288531232733098	-0.0182899358592689	0.317816705437505	-0.0933935429934258	0.0110637272919127	-0.00499426042911147	0.00827468477303983	0.0225382083085298	-0.0452151768690825	-0.000894332120504043	-0.0317481810949915	-0.00737860784218506	-0.00527314009514616	-0.00343175878774642	-0.0148918985851694	0.00321977737406441	0.000350439152653032	-0.0125185090734056	-0.00220925394792728	-0.00780600470256122	0.00233797070976124	0.00878769318646441	-0.0017538810297602	-0.00877220624919539	-0.0176226748069402	-0.00731449453250575	0.0052796024760993	I	Toti	Illumina	V3_V4	minitax	BestAln	all_NCBI_genomes	I	2	I2				V3_V4_Illumina
Toti_Illumina_V3_V4_minitax_BestAln_all_NCBI_genomes_I_3	-0.282591220155035	-0.0195487906255853	0.331684752351381	-0.0844453652288015	0.0290881936478645	0.000119389160769973	-0.0128024362233854	0.00617911745250779	-0.0468080671550797	0.00428961823834934	0.0277764611976243	0.0191249484419644	0.0258513757640786	-0.007422550357613	0.0110835995016465	0.00326901123917332	-0.000331177606451106	0.00795064506780483	0.000594260185318515	0.000920161285634996	-0.000509846692901403	-0.00783772131965514	-0.00239963897058763	-0.00382753573533909	0.0218052932229782	-0.0305074296847143	-0.00629420967505828	I	Toti	Illumina	V3_V4	minitax	BestAln	all_NCBI_genomes	I	3	I3				V3_V4_Illumina
Toti_Illumina_V3_V4_minitax_BestAln_all_NCBI_genomes_I_4	-0.282840570252719	-0.0253503474429063	0.319747210588291	-0.083443439367881	0.0106426904939947	-0.00228873375023017	0.00442965054819715	-0.0185295571047307	0.0255885975245242	0.00407060886512303	-0.007428039301186	-0.0112145719053182	-0.00273383419958878	0.00543182681941267	0.0094885423194369	-0.0152433129656514	0.00261715071548582	-0.0045218336090218	0.0155593521359746	0.00858726576955636	-0.000239934796988621	0.00256999536796993	0.00602313371859774	0.00417225736446428	-0.0103079127519257	0.011983853100221	-0.00423164382656604	I	Toti	Illumina	V3_V4	minitax	BestAln	all_NCBI_genomes	I	4	I4				V3_V4_Illumina
Toti_Illumina_V3_V4_minitax_BestAln_all_NCBI_genomes_MN_1	-0.333012557611521	0.175140252032828	-0.247688060306272	-0.0368272280398826	0.0435805522468935	0.0369231979995454	0.0807192748010243	-0.0368724963842299	-0.0249926989737781	0.000523642560287974	-0.0315778883599691	-0.0107187218548069	-0.00415483318688256	-0.0162154959017663	0.0143855296742175	-0.00102518255868908	0.000456157926958384	-0.00764368892298791	-0.00226928236237973	0.0127324826141238	0.00320902778408748	-0.00958347798365133	0.0494964316016659					MN	Toti	Illumina	V3_V4	minitax	BestAln	all_NCBI_genomes	MN	1	MN1				V3_V4_Illumina
Toti_Illumina_V3_V4_minitax_BestAln_all_NCBI_genomes_MN_2	-0.36279523808106	0.16041937814626	-0.245436962597858	-0.0382638538551424	-0.0109278651978446	-0.00502298212468427	-0.0629402025602746	0.012767608427736	0.0256845147332672	-0.00842266406397051	0.0168237146506196	0.0111704899425729	-0.0124869098888849	-0.0195404598443398	-0.0019447415406345	0.00288548479082891	-0.00526494378743858	9.56550336970566e-05	0.0056145457361625	0.00316130980499588	-0.0117931904186708	0.0159097451756113	-0.0407253260141692					MN	Toti	Illumina	V3_V4	minitax	BestAln	all_NCBI_genomes	MN	2	MN2				V3_V4_Illumina
Toti_Illumina_V3_V4_minitax_BestAln_all_NCBI_genomes_MN_3	-0.36087104437479	0.163767670203977	-0.245809443730283	-0.0335906405487681	0.00100336170443873	0.0132424898850119	-0.0363204253759483	0.0197088743439638	0.0235089323724968	0.00690940073831759	-0.00233719008316971	0.0137016557381069	0.0219920072998478	0.00725344769261351	0.00498993666508229	-0.00349864345940296	0.00607588278709196	0.00649376511599711	-0.00899048005539202	0.000419595995499287	0.001688867310833	0.0156307638619271	-0.0321389276797803					MN	Toti	Illumina	V3_V4	minitax	BestAln	all_NCBI_genomes	MN	3	MN3				V3_V4_Illumina
